PooledFundName,PooledFundId,AllocationTypeId,AllocationYear,AllocationSourceName,ChfProjectCode,Cluster,SubCluster,Percentage,ClusterBudget
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/UN/20431,Health,,100,1000000
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/H/UN/20448,Health,,100,504969.38
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/INGO/20333,Emergency Shelter and NFI,,100,763409.87
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/INGO/20414,Emergency Shelter and NFI,,100,482583.91
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/INGO/20418,Emergency Shelter and NFI,,100,335337.36
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/NGO/20331,Emergency Shelter and NFI,,100,274936.5
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/NGO/20388,Emergency Shelter and NFI,,100,1015536.38
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/NGO/20409,Emergency Shelter and NFI,,100,419975
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/NGO/20444,Emergency Shelter and NFI,,100,455097.75
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/S/NFI/UN/20322,Emergency Shelter and NFI,,100,2015132.07
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/WASH/NGO/20363,"Water, Sanitation and Hygiene",,100,800415.62
Syria,62,362,2021,Reserve,SYR-21/DDA-3558/RA2/WASH/UN/20460,"Water, Sanitation and Hygiene",,100,1040040
Syria,62,439,2022,Reserve,SYR-22/DDA-3558/RA1/WASH/INGO/23718,"Water, Sanitation and Hygiene",,100,254691.03
Syria,62,439,2022,Reserve,SYR-22/DDA-3558/RA1/WASH/NGO/23803,"Water, Sanitation and Hygiene",,100,637720
Syria,62,439,2022,Reserve,SYR-22/DDA-3558/RA1/WASH/NGO/23849,"Water, Sanitation and Hygiene",,100,675010.35
Syria,62,1453,2025,Standard,CBPF-SYR-25-S-NGO-36400,Emergency Shelter and NFI,,70,699609.4
Syria,62,1453,2025,Standard,CBPF-SYR-25-S-NGO-36400,Food Security,,30,299832.6
Syria,62,1453,2025,Standard,CBPF-SYR-25-S-NGO-36672,Early Recovery,Child Protection,32,470749.3248
Syria,62,1453,2025,Standard,CBPF-SYR-25-S-NGO-36672,Emergency Shelter and NFI,,43,632569.4052
Syria,62,1453,2025,Standard,CBPF-SYR-25-S-NGO-36672,Protection,NFIs,25,367772.91
Syria Cross border,70,11,2014,Standard,TUR-14/CP/CCM/NGO/1066,Camp Coordination / Management,Child Protection,100,506784.1
Syria Cross border,70,11,2014,Standard,TUR-14/CP/E/NGO/1073,Education,Basic Assistance,100,371556
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/INGO/1094,Food Security,,100,871000
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/NGO/1071,Food Security,,100,109931.8
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/NGO/1081,Food Security,,100,219876.4
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/NGO/1090,Food Security,,100,95655
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/NGO/1092,Food Security,,100,455450
Syria Cross border,70,11,2014,Standard,TUR-14/CP/FS/NGO/1110,Food Security,,100,383400
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1057,Health,,100,493555.69
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1070,Health,,100,347402.25
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1086,Health,,100,1400200
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1088,Health,,100,81420
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1106,Health,,100,478290
Syria Cross border,70,11,2014,Standard,TUR-14/CP/H/NGO/1129,Health,,100,220200
Syria Cross border,70,11,2014,Standard,TUR-14/CP/NFI/NGO/1105,Emergency Shelter and NFI,,100,901178.39
Syria Cross border,70,11,2014,Standard,TUR-14/CP/NFI/NGO/1109,Emergency Shelter and NFI,,100,397318.39
Syria Cross border,70,11,2014,Standard,TUR-14/CP/NFI/NGO/1112,Emergency Shelter and NFI,,100,207100
Syria Cross border,70,11,2014,Standard,TUR-14/CP/NFI/NGO/1118,Emergency Shelter and NFI,,100,511971.46
Syria Cross border,70,11,2014,Standard,TUR-14/CP/NFI/NGO/1130,Emergency Shelter and NFI,,100,595615.5
Syria Cross border,70,11,2014,Standard,TUR-14/CP/P/NGO/1097,Protection,,100,399093.95
Syria Cross border,70,11,2014,Standard,TUR-14/CP/WASH/NGO/1093,"Water, Sanitation and Hygiene",,100,112243
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/INGO/1254,Education,Basic Assistance,100,1500
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1156,Education,Basic Assistance,100,538156.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1161,Education,Basic Assistance,100,476824.1
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1173,Education,Basic Assistance,100,295647.78
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1186,Education,Basic Assistance,100,193552.3
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1194,Education,Basic Assistance,100,81849.65
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/E/NGO/1199,Education,Basic Assistance,100,215661.18
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/INGO/1201,Food Security,,100,317190.41
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/INGO/1242,Food Security,,100,207922.4
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/INGO/1259,Food Security,,100,7536
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1154,Food Security,,100,288100
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1200,Food Security,,100,304945.72
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1205,Food Security,,100,292544.42
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1209,Food Security,,100,758334.93
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1215,Food Security,,100,557574.86
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1218,Food Security,,100,341290.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1235,Food Security,,100,399229.84
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1240,Food Security,,100,203831.25
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1243,Food Security,,100,257974.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1247,Food Security,,100,49310
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1250,Food Security,,100,217418.92
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1251,Food Security,,100,260158.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1261,Food Security,,100,549990
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/FS/NGO/1262,Food Security,,100,503274.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/INGO/1224,Health,,100,419146.82
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/INGO/1249,Health,,100,928133.84
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1158,Health,,100,1427665.69
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1167,Health,,100,1240344
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1180,Health,,100,1001520
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1184,Health,,100,251321.6
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1197,Health,,100,763691.4
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1212,Health,,100,910848.2
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1217,Health,,100,186172.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1219,Health,,100,668662.26
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1221,Health,,100,977552
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1225,Health,,100,610953.95
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1228,Health,,100,678106.08
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1231,Health,,100,187303.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1237,Health,,100,747459.2
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1241,Health,,100,574170.56
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1248,Health,,100,656611.92
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1253,Health,,100,1138116.2
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/H/NGO/1257,Health,,100,692022.5
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/N/NGO/1207,Nutrition,,100,373537
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/N/NGO/1208,Nutrition,,100,327653.26
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/N/NGO/1211,Nutrition,,100,468125
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/N/NGO/1255,Nutrition,,100,510486.3
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1157,Protection,,100,419420.74
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1216,Protection,,100,43447.35
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1222,Protection,,100,260770.6
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1233,Protection,,100,437465.29
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1239,Protection,,100,273686.53
Syria Cross border,70,18,2015,Standard,TUR-15/3559/CP/P/NGO/1258,Protection,,100,98377.88
Syria Cross border,70,21,2015,Reserve,TUR-15/3559/R/FS/INGO/1748,Food Security,,100,315188.72
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/CCM/INGO/1851,Camp Coordination / Management,Child Protection,100,430000.1
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/E/NGO/1782,Education,Basic Assistance,100,184573.93
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/E/NGO/1840,Education,Basic Assistance,100,55554.4
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/E/NGO/1860,Education,Basic Assistance,100,508759.32
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/E/NGO/1876,Education,Basic Assistance,100,347242.19
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/INGO/1893,Food Security,,100,625785.76
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/INGO/1924,Food Security,,100,420000
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/NGO/1844,Food Security,,100,318474.8
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/NGO/1877,Food Security,,100,271713.66
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/NGO/1888,Food Security,,100,233893.87
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/FS/NGO/1920,Food Security,,100,397391.58
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1790,Health,,100,341143.82
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1801,Health,,100,321238.56
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1824,Health,,100,242688.84
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1825,Health,,100,516562.77
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1833,Health,,100,261549.73
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1834,Health,,100,187122.67
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1869,Health,,100,344290.8
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1894,Health,,100,275177.25
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1899,Health,,100,476442.11
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1925,Health,,100,290629.12
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/H/NGO/1927,Health,,100,317566.58
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/N/INGO/1853,Nutrition,,100,288973.62
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/N/NGO/1861,Nutrition,,100,255610.1
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/N/NGO/1908,Nutrition,,100,224483.86
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/INGO/1919,Protection,,100,250000
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/INGO/1923,Protection,,100,223706.33
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1772,Protection,,100,156176.93
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1773,Protection,,100,191122.33
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1797,Protection,,100,248763.23
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1831,Protection,,100,145380.9
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1858,Protection,,100,296735.61
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1887,Protection,,100,298899.15
Syria Cross border,70,38,2015,Standard,TUR-15/3559/SA2/P/NGO/1906,Protection,,100,193049.4
Syria Cross border,70,45,2015,Reserve,TUR-15/3559/RB2/H/NGO/2083,Health,,100,220246
Syria Cross border,70,45,2015,Reserve,TUR-15/3559/RB2/H/NGO/2085,Health,,100,247970
Syria Cross border,70,61,2016,Reserve,TUR-16/3559/RA/CCS/UN/4343,Coordination and Support Services,Gender-Based Violence,100,188647.42
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/INGO/2751,Education,Basic Assistance,100,716004.5
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2715,Education,Basic Assistance,100,262691.96
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2717,Education,Basic Assistance,100,257891.4
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2744,Education,Basic Assistance,100,748659.01
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2768,Education,Basic Assistance,100,636449
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2773,Education,Basic Assistance,100,348838.66
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2781,Education,Basic Assistance,100,868746.91
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E/NGO/2787,Education,Basic Assistance,100,256205.08
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E-P/NGO/2784,Education,Basic Assistance,40,331618.552
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/E-P/NGO/2784,Protection,,60,497427.828
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/FS/INGO/2711,Food Security,,100,909478.39
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/FS/INGO/2735,Food Security,,100,870181.72
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/FS/NGO/2724,Food Security,,100,367721.41
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/FS/NGO/2740,Food Security,,100,422355.75
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/FS/UN/2583,Food Security,,100,495571.57
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/H/NGO/2727,Health,,100,479042.21
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/H/NGO/2763,Health,,100,294987.23
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/H-N/NGO/2756,Health,,90,599480.532
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/H-N/NGO/2756,Nutrition,,10,66608.948
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/P/INGO/2714,Protection,,100,779389.85
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/P/INGO/2786,Protection,,100,260759.61
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/P/NGO/2748,Protection,,100,420533.54
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/P-H/NGO/2774,Health,,30,90560.442
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/P-H/NGO/2774,Protection,,70,211307.698
Syria Cross border,70,68,2016,Standard,TUR-16/3559/SA 2016/WASH/INGO/2716,"Water, Sanitation and Hygiene",,100,965235.22
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/E/INGO/3823,Education,Basic Assistance,100,249598.78
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/E/NGO/3830,Education,Basic Assistance,100,391491.6
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/E/NGO/3851,Education,Basic Assistance,100,357860.97
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/E/UN/3850,Education,Basic Assistance,100,297932.41
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/FS/INGO/3553,Food Security,,100,274106.25
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/FS/INGO/3840,Food Security,,100,555845.74
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/FS/NGO/3760,Food Security,,100,391052.9
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/FS/NGO/3809,Food Security,,100,882957.15
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/FS/NGO/3819,Food Security,,100,471883.08
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/H/NGO/3854,Health,,100,392201.01
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/P/NGO/3391,Protection,,100,255720.58
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/INGO/3647,"Water, Sanitation and Hygiene",,100,391294.41
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/INGO/3787,"Water, Sanitation and Hygiene",,100,258347.63
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/NGO/3825,"Water, Sanitation and Hygiene",,100,474602.46
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/NGO/3846,"Water, Sanitation and Hygiene",,100,308674.79
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/NGO/3847,"Water, Sanitation and Hygiene",,100,332528.29
Syria Cross border,70,79,2016,Standard,TUR-16/3559/SA2/WASH/NGO/3872,"Water, Sanitation and Hygiene",,100,415293.22
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/CCM/NGO/5402,Camp Coordination / Management,Child Protection,100,315242.65
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/E/NGO/5292,Education,Basic Assistance,100,459143.89
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/E/NGO/5329,Education,Basic Assistance,100,305901.94
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/E/NGO/5349,Education,Basic Assistance,100,569757.45
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/E/NGO/5356,Education,Basic Assistance,100,796205.19
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/E/NGO/5374,Education,Basic Assistance,100,434094.29
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER/INGO/5322,Early Recovery,Aging and Disability,100,674255.19
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER/NGO/5301,Early Recovery,Aging and Disability,100,499728.62
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER/NGO/5332,Early Recovery,Aging and Disability,100,364728.76
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER/NGO/5360,Early Recovery,Aging and Disability,100,391220.68
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER-E-FS/NGO/5391,Early Recovery,Aging and Disability,40,200185.444
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER-E-FS/NGO/5391,Education,Basic Assistance,30,150139.083
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/ER-E-FS/NGO/5391,Food Security,,30,150139.083
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/FS/NGO/5330,Food Security,,100,482280.33
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/FS/NGO/5387,Food Security,,100,403268.02
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/FS/NGO/5397,Food Security,,100,365335.45
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/FS/NGO/5403,Food Security,,100,511325.61
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/FS/UN/5431,Food Security,,100,776113.8
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/NFI/NGO/5317,Emergency Shelter and NFI,,100,397622.7
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/NFI/NGO/5355,Emergency Shelter and NFI,,100,495451.73
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/NFI/NGO/5416,Emergency Shelter and NFI,,100,295535.34
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/P/INGO/5320,Protection,,100,298349.43
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/P/INGO/5385,Protection,,100,299172
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/WASH/NGO/5370,"Water, Sanitation and Hygiene",,100,471569.44
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/WASH/NGO/5381,"Water, Sanitation and Hygiene",,100,329495.62
Syria Cross border,70,96,2017,Standard,TUR-17/3559/SA 2017/WASH/NGO/5417,"Water, Sanitation and Hygiene",,100,334203.8
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/CCM/NGO/7151,Camp Coordination / Management,Child Protection,100,292402.11
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/FS/NGO/7096,Food Security,,100,260006.79
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/INGO/7058,Health,,100,608262.44
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/INGO/7101,Health,,100,1611055.95
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/INGO/7204,Health,,100,374772.85
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/NGO/7203,Health,,100,250000
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/NGO/7206,Health,,100,276303.59
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/H/NGO/7274,Health,,100,250000
Syria Cross border,70,128,2017,Standard,TUR-17/3559/SA2/P/INGO/7218,Protection,,100,259911.25
Syria Cross border,70,142,2018,Reserve,TUR-18/3559/RA1/FS/NGO/8347,Food Security,,100,636878.87
Syria Cross border,70,142,2018,Reserve,TUR-18/3559/RA1/NFI/NGO/8349,Emergency Shelter and NFI,,100,264487.18
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/E/NGO/9427,Education,Basic Assistance,100,794153.86
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/E-WASH/INGO/9493,Education,Basic Assistance,60,447558.84
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/E-WASH/INGO/9493,"Water, Sanitation and Hygiene",,40,298372.56
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/E-WASH/NGO/9499,Education,Basic Assistance,50,157489.555
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/E-WASH/NGO/9499,"Water, Sanitation and Hygiene",,50,157489.555
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/NFI/INGO/9479,Emergency Shelter and NFI,,100,499985.32
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/WASH/INGO/9452,"Water, Sanitation and Hygiene",,100,905120.17
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/WASH/INGO/9473,"Water, Sanitation and Hygiene",,100,611622.17
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/WASH/NGO/9341,"Water, Sanitation and Hygiene",,100,360607.44
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/WASH/NGO/9437,"Water, Sanitation and Hygiene",,100,740817.18
Syria Cross border,70,164,2018,Standard,TUR-18/3559/SA1/WASH/NGO/9506,"Water, Sanitation and Hygiene",,100,242501.3
Syria Cross border,70,175,2018,Standard,TUR-18/3559/SA2/FS/NGO/10206,Food Security,,100,285625.8
Syria Cross border,70,175,2018,Standard,TUR-18/3559/SA2/WASH/NGO/10167,"Water, Sanitation and Hygiene",,100,561333.66
Syria Cross border,70,187,2018,Reserve,TUR-18/3559/RANOV18/H/INGO/11285,Health,,100,410056.49
Syria Cross border,70,204,2019,Standard,TUR-19/3559/SA1/FS/NGO/12608,Food Security,,100,789058.13
Syria Cross border,70,204,2019,Standard,TUR-19/3559/SA1/FS/NGO/12796,Food Security,,100,796609.65
Syria Cross border,70,204,2019,Standard,TUR-19/3559/SA1/FS/NGO/12815,Food Security,,100,927243.3
Syria Cross border,70,204,2019,Standard,TUR-19/3559/SA1/FS/NGO/12978,Food Security,,100,799454.78
Syria Cross border,70,204,2019,Standard,TUR-19/3559/SA1/P/NGO/12807,Protection,,100,207877.89
Syria Cross border,70,221,2019,Reserve,TUR-19/3559/RA2/H/NGO/13739,Health,,100,156348.14
Syria Cross border,70,221,2019,Reserve,TUR-19/3559/RA2/WASH/NGO/13814,"Water, Sanitation and Hygiene",,100,357740.46
Syria Cross border,70,226,2019,Standard,TUR-19/3559/SA2/H-N/NGO/14462,Health,,56,246181.32
Syria Cross border,70,226,2019,Standard,TUR-19/3559/SA2/H-N/NGO/14462,Nutrition,,44,193428.18
Syria Cross border,70,226,2019,Standard,TUR-19/3559/SA2/P/NGO/14516,Protection,,100,280006.33
Syria Cross border,70,233,2019,Reserve,TUR-19/3559/NES_RA1/P-E/INGO/14933,Education,,50,180994.94
Syria Cross border,70,233,2019,Reserve,TUR-19/3559/NES_RA1/P-E/INGO/14933,Protection,,50,180994.94
Syria Cross border,70,233,2019,Reserve,TUR-19/3559/NES_RA1/WASH/INGO/14940,"Water, Sanitation and Hygiene",,100,234249.75
Syria Cross border,70,238,2020,Reserve,TUR-20/3559/RA1/WASH/INGO/15046,"Water, Sanitation and Hygiene",,100,488405.25
Syria Cross border,70,299,2020,Standard,TUR-20/3559/SA2/H/INGO/17661,Health,,100,411760.98
Syria Cross border,70,321,2021,Standard,TUR-21/3559/SA1/E-P/NGO/18320,Education,Basic Assistance,80,599413.144
Syria Cross border,70,321,2021,Standard,TUR-21/3559/SA1/E-P/NGO/18320,Protection,,20,149853.286
Syria Cross border,70,321,2021,Standard,TUR-21/3559/SA1/E-P/NGO/18357,Education,Basic Assistance,86.5,1264696.6915
